PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스,날짜,시간대
18.0,,0.02,0.022,0.1,0.002,2020-12-17,23
26.0,19.0,0.023,0.017,0.1,0.002,2020-12-18,0
24.0,23.0,0.029,0.009,0.2,0.002,2020-12-18,1
22.0,17.0,0.018,0.021,0.2,0.002,2020-12-18,2
23.0,19.0,0.023,0.013,0.2,0.002,2020-12-18,3
23.0,19.0,0.026,0.011,0.1,0.002,2020-12-18,4
22.0,19.0,0.019,0.017,0.2,0.001,2020-12-18,5
27.0,18.0,0.02,0.018,0.2,0.002,2020-12-18,6
26.0,21.0,0.015,0.024,0.2,0.002,2020-12-18,7
27.0,20.0,0.011,0.029,0.3,0.002,2020-12-18,8
28.0,23.0,0.007,0.04,0.6,0.002,2020-12-18,9
51.0,28.0,0.007,0.041,0.3,0.003,2020-12-18,10
70.0,30.0,0.014,0.031,0.4,0.002,2020-12-18,11
52.0,30.0,0.026,0.02,0.2,0.002,2020-12-18,12
36.0,21.0,0.034,0.011,0.2,0.002,2020-12-18,13
38.0,24.0,0.037,0.015,0.3,0.003,2020-12-18,14
,,,,,,2020-12-18,15
,,,,,,2020-12-18,16
64.0,44.0,0.019,0.027,0.4,0.002,2020-12-18,17
49.0,37.0,0.023,0.02,0.4,0.002,2020-12-18,18
47.0,38.0,0.031,0.014,0.3,0.002,2020-12-18,19
47.0,37.0,0.026,0.02,0.3,0.002,2020-12-18,20
37.0,28.0,0.037,0.009,0.2,0.002,2020-12-18,21
30.0,26.0,0.038,0.007,0.1,0.002,2020-12-18,22
23.0,17.0,0.038,0.006,0.1,0.002,2020-12-18,23
27.0,20.0,0.038,0.005,0.1,0.002,2020-12-19,0
22.0,16.0,0.037,0.005,0.1,0.002,2020-12-19,1
24.0,17.0,0.036,0.005,0.1,0.002,2020-12-19,2
22.0,16.0,0.035,0.004,0.1,0.002,2020-12-19,3
26.0,11.0,0.034,0.004,0.1,0.002,2020-12-19,4
27.0,18.0,0.033,0.004,0.1,0.002,2020-12-19,5
22.0,15.0,0.032,0.005,0.1,0.002,2020-12-19,6
21.0,16.0,0.029,0.007,0.1,0.002,2020-12-19,7
24.0,15.0,0.027,0.009,0.1,0.002,2020-12-19,8
28.0,11.0,0.025,0.012,0.1,0.002,2020-12-19,9
30.0,15.0,0.027,0.012,0.1,0.002,2020-12-19,10
29.0,11.0,0.028,0.011,0.1,0.002,2020-12-19,11
16.0,13.0,0.031,0.009,0.1,0.002,2020-12-19,12
22.0,10.0,0.034,0.006,0.1,0.002,2020-12-19,13
10.0,8.0,0.032,0.009,0.2,0.001,2020-12-19,14
15.0,9.0,0.033,0.007,0.2,0.001,2020-12-19,15
17.0,7.0,0.033,0.006,0.1,0.001,2020-12-19,16
18.0,8.0,0.032,0.008,0.1,0.001,2020-12-19,17
20.0,10.0,0.032,0.007,0.2,0.001,2020-12-19,18
22.0,12.0,0.032,0.007,0.2,0.002,2020-12-19,19
28.0,13.0,0.027,0.012,0.1,0.002,2020-12-19,20
16.0,11.0,0.031,0.008,0.1,0.002,2020-12-19,21
15.0,12.0,0.03,0.009,0.1,0.002,2020-12-19,22
18.0,14.0,0.034,0.005,0.1,0.002,2020-12-19,23
17.0,,0.034,0.005,0.1,0.002,2020-12-20,0
14.0,12.0,0.033,0.006,0.1,0.002,2020-12-20,1
15.0,13.0,0.032,0.007,0.1,0.002,2020-12-20,2
16.0,,0.032,0.006,0.1,0.002,2020-12-20,3
19.0,14.0,0.033,0.005,0.1,0.002,2020-12-20,4
18.0,14.0,0.032,0.006,0.1,0.002,2020-12-20,5
19.0,12.0,0.031,0.007,0.1,0.002,2020-12-20,6
19.0,10.0,0.023,0.015,0.1,0.001,2020-12-20,7
24.0,14.0,0.028,0.011,0.1,0.002,2020-12-20,8
20.0,14.0,0.023,0.017,0.1,0.002,2020-12-20,9
23.0,15.0,0.017,0.023,0.2,0.004,2020-12-20,10
27.0,15.0,0.017,0.024,0.8,0.008,2020-12-20,11
29.0,25.0,0.019,0.026,0.8,0.013,2020-12-20,12
48.0,27.0,0.035,0.01,0.2,0.002,2020-12-20,13
17.0,17.0,0.039,0.005,0.2,0.002,2020-12-20,14
34.0,21.0,0.039,0.006,0.2,0.002,2020-12-20,15
27.0,18.0,0.04,0.006,0.2,0.002,2020-12-20,16
25.0,21.0,0.038,0.007,0.2,0.001,2020-12-20,17
27.0,24.0,0.035,0.009,0.3,0.001,2020-12-20,18
28.0,24.0,0.034,0.009,0.2,0.002,2020-12-20,19
29.0,27.0,0.03,0.012,0.2,0.002,2020-12-20,20
31.0,26.0,0.031,0.012,0.2,0.002,2020-12-20,21
25.0,23.0,0.033,0.01,0.2,0.002,2020-12-20,22
28.0,23.0,0.033,0.01,0.2,0.002,2020-12-20,23
28.0,,0.034,0.009,0.2,0.002,2020-12-21,0
28.0,21.0,0.034,0.008,0.2,0.002,2020-12-21,1
28.0,26.0,0.029,0.011,0.2,0.002,2020-12-21,2
31.0,23.0,0.027,0.014,0.2,0.002,2020-12-21,3
32.0,22.0,0.023,0.013,0.2,0.002,2020-12-21,4
27.0,27.0,0.011,0.03,0.2,0.002,2020-12-21,5
31.0,26.0,0.016,0.022,0.2,0.002,2020-12-21,6
32.0,28.0,0.008,0.031,0.2,0.002,2020-12-21,7
39.0,29.0,0.003,0.043,0.3,0.003,2020-12-21,8
48.0,31.0,0.002,0.052,0.3,0.004,2020-12-21,9
85.0,45.0,0.01,0.037,0.4,0.003,2020-12-21,10
55.0,31.0,0.014,0.033,0.3,0.003,2020-12-21,11
52.0,36.0,0.026,0.021,0.2,0.002,2020-12-21,12
40.0,30.0,0.035,0.012,0.2,0.002,2020-12-21,13
45.0,29.0,0.033,0.018,0.3,0.002,2020-12-21,14
53.0,35.0,0.034,0.016,0.3,0.002,2020-12-21,15
48.0,34.0,0.033,0.02,0.3,0.002,2020-12-21,16
43.0,25.0,0.03,0.022,0.2,0.002,2020-12-21,17
38.0,18.0,0.024,0.029,0.2,0.002,2020-12-21,18
38.0,26.0,0.018,0.036,0.3,0.002,2020-12-21,19
42.0,25.0,0.007,0.047,0.3,0.002,2020-12-21,20
44.0,32.0,0.009,0.044,0.3,0.002,2020-12-21,21
39.0,25.0,0.007,0.04,0.3,0.002,2020-12-21,22
45.0,34.0,0.008,0.039,0.3,0.002,2020-12-21,23
40.0,26.0,0.005,0.043,0.3,0.002,2020-12-22,0
49.0,26.0,0.009,0.034,0.3,0.002,2020-12-22,1
40.0,30.0,0.009,0.033,0.2,0.002,2020-12-22,2
36.0,26.0,0.018,0.019,0.2,0.001,2020-12-22,3
30.0,23.0,0.011,0.028,0.2,0.001,2020-12-22,4
34.0,20.0,0.008,0.033,0.2,0.002,2020-12-22,5
34.0,23.0,0.002,0.041,0.2,0.002,2020-12-22,6
32.0,21.0,0.002,0.041,0.2,0.002,2020-12-22,7
40.0,25.0,0.002,0.042,0.3,0.003,2020-12-22,8
56.0,28.0,0.003,0.054,0.3,0.005,2020-12-22,9
66.0,35.0,0.004,0.056,0.3,0.004,2020-12-22,10
89.0,39.0,0.008,0.045,0.3,0.003,2020-12-22,11
75.0,37.0,0.014,0.041,0.3,0.003,2020-12-22,12
67.0,33.0,0.031,0.022,0.3,0.003,2020-12-22,13
53.0,36.0,0.016,0.04,0.3,0.003,2020-12-22,14
63.0,39.0,0.024,0.033,0.4,0.003,2020-12-22,15
75.0,53.0,0.03,0.027,0.4,0.003,2020-12-22,16
77.0,58.0,0.03,0.03,0.4,0.003,2020-12-22,17
73.0,56.0,0.015,0.043,0.4,0.003,2020-12-22,18
80.0,61.0,0.012,0.045,0.4,0.003,2020-12-22,19
82.0,67.0,0.002,0.068,0.5,0.005,2020-12-22,20
98.0,71.0,0.002,0.061,0.5,0.004,2020-12-22,21
119.0,74.0,0.004,0.051,0.4,0.003,2020-12-22,22
89.0,68.0,0.003,0.043,0.4,0.002,2020-12-22,23
90.0,63.0,0.004,0.047,0.5,0.002,2020-12-23,0
92.0,74.0,0.018,0.033,0.4,0.002,2020-12-23,1
76.0,65.0,0.018,0.028,0.3,0.002,2020-12-23,2
74.0,61.0,0.015,0.028,0.3,0.001,2020-12-23,3
63.0,55.0,0.016,0.024,0.3,0.001,2020-12-23,4
65.0,52.0,0.011,0.029,0.3,0.001,2020-12-23,5
69.0,60.0,0.003,0.039,0.3,0.002,2020-12-23,6
70.0,59.0,0.003,0.041,0.3,0.002,2020-12-23,7
72.0,65.0,0.002,0.049,0.4,0.003,2020-12-23,8
86.0,73.0,0.002,0.057,0.5,0.005,2020-12-23,9
149.0,90.0,0.003,0.063,0.6,0.006,2020-12-23,10
146.0,88.0,0.005,0.053,0.7,0.011,2020-12-23,11
130.0,84.0,0.006,0.055,0.9,0.021,2020-12-23,12
132.0,95.0,0.013,0.069,0.5,0.008,2020-12-23,13
,,,,,,2020-12-23,14
,,,,,,2020-12-23,15
,,,,,,2020-12-23,16
,,,,,,2020-12-23,17
,,,,,,2020-12-23,18
,,,,,,2020-12-23,19
122.0,76.0,0.002,0.058,0.5,0.003,2020-12-23,20
113.0,68.0,0.005,0.049,0.5,0.002,2020-12-23,21
84.0,57.0,0.003,0.053,0.5,0.003,2020-12-23,22
105.0,69.0,0.005,0.044,0.5,0.002,2020-12-23,23
81.0,64.0,0.004,0.041,0.5,0.002,2020-12-24,0
86.0,63.0,0.013,0.032,0.4,0.002,2020-12-24,1
64.0,52.0,0.01,0.033,0.4,0.002,2020-12-24,2
67.0,52.0,0.008,0.038,0.4,0.002,2020-12-24,3
70.0,61.0,0.021,0.028,0.4,0.002,2020-12-24,4
65.0,55.0,0.035,0.022,0.4,0.002,2020-12-24,5
47.0,45.0,0.035,,0.4,0.002,2020-12-24,6
57.0,44.0,0.044,0.018,0.3,0.002,2020-12-24,7
56.0,39.0,0.03,0.03,0.4,0.002,2020-12-24,8
62.0,44.0,0.009,0.059,0.4,0.002,2020-12-24,9
67.0,49.0,0.011,0.057,0.4,0.003,2020-12-24,10
90.0,59.0,0.037,0.024,0.5,0.002,2020-12-24,11
77.0,52.0,0.042,0.019,0.5,0.003,2020-12-24,12
97.0,65.0,0.046,0.014,0.5,0.003,2020-12-24,13
91.0,57.0,0.038,0.019,0.4,0.002,2020-12-24,14
81.0,49.0,0.035,0.022,0.3,0.002,2020-12-24,15
80.0,33.0,0.038,0.019,0.4,0.002,2020-12-24,16
95.0,27.0,0.062,,0.4,0.002,2020-12-24,17
110.0,26.0,,0.036,0.3,0.002,2020-12-24,18
70.0,19.0,,,0.3,0.002,2020-12-24,19
51.0,19.0,0.034,0.017,0.3,0.002,2020-12-24,20
45.0,20.0,0.034,0.015,0.3,0.002,2020-12-24,21
47.0,16.0,0.034,0.016,0.2,0.002,2020-12-24,22
39.0,15.0,0.037,0.012,0.2,0.002,2020-12-24,23
35.0,14.0,0.039,0.009,0.2,0.002,2020-12-25,0
34.0,18.0,0.041,0.005,0.2,0.002,2020-12-25,1
27.0,14.0,0.04,0.005,0.2,0.002,2020-12-25,2
26.0,12.0,0.04,0.005,0.2,0.002,2020-12-25,3
28.0,17.0,0.038,0.006,0.2,0.002,2020-12-25,4
23.0,14.0,0.036,0.008,0.2,0.002,2020-12-25,5
26.0,13.0,0.034,0.009,0.2,0.002,2020-12-25,6
26.0,13.0,0.033,0.009,0.2,0.001,2020-12-25,7
20.0,16.0,0.028,0.014,0.2,0.001,2020-12-25,8
19.0,16.0,0.025,0.019,0.2,0.002,2020-12-25,9
27.0,18.0,0.033,0.01,0.2,0.002,2020-12-25,10
29.0,18.0,0.034,0.008,0.2,0.002,2020-12-25,11
27.0,19.0,0.036,0.007,0.2,0.002,2020-12-25,12
36.0,17.0,0.038,0.006,0.2,0.002,2020-12-25,13
27.0,17.0,0.037,0.007,0.3,0.001,2020-12-25,14
32.0,14.0,0.037,0.008,0.2,0.001,2020-12-25,15
28.0,16.0,0.036,0.009,0.2,0.001,2020-12-25,16
29.0,14.0,0.037,0.006,0.2,0.001,2020-12-25,17
27.0,14.0,0.036,0.006,0.2,0.001,2020-12-25,18
24.0,15.0,0.037,0.006,0.3,0.001,2020-12-25,19
21.0,15.0,0.034,0.008,0.2,0.001,2020-12-25,20
26.0,14.0,0.034,0.007,0.2,0.001,2020-12-25,21
28.0,18.0,0.033,0.007,0.2,0.001,2020-12-25,22
26.0,18.0,0.032,0.008,0.2,0.001,2020-12-25,23
21.0,14.0,0.026,0.011,0.2,0.001,2020-12-26,0
24.0,16.0,0.024,0.01,0.2,0.001,2020-12-26,1
26.0,18.0,0.024,0.008,0.2,0.001,2020-12-26,2
22.0,15.0,0.022,0.009,0.2,0.001,2020-12-26,3
23.0,14.0,0.019,0.013,0.2,0.001,2020-12-26,4
22.0,15.0,0.021,0.013,0.2,0.001,2020-12-26,5
28.0,17.0,0.014,0.019,0.2,0.001,2020-12-26,6
33.0,12.0,0.008,0.026,0.3,0.002,2020-12-26,7
37.0,16.0,0.006,0.032,0.3,0.002,2020-12-26,8
45.0,24.0,0.003,0.041,0.3,0.003,2020-12-26,9
58.0,30.0,0.006,0.039,0.3,0.003,2020-12-26,10
49.0,27.0,0.011,0.034,0.3,0.003,2020-12-26,11
51.0,22.0,0.027,0.02,0.3,0.002,2020-12-26,12
50.0,16.0,0.036,0.012,0.3,0.002,2020-12-26,13
47.0,25.0,0.033,0.018,0.3,0.003,2020-12-26,14
51.0,28.0,0.036,0.015,0.3,0.002,2020-12-26,15
48.0,23.0,0.039,0.013,0.3,0.002,2020-12-26,16
48.0,24.0,0.037,0.015,0.4,0.002,2020-12-26,17
50.0,29.0,0.026,0.024,0.4,0.002,2020-12-26,18
58.0,31.0,0.02,0.028,0.4,0.003,2020-12-26,19
57.0,31.0,0.018,0.028,0.5,0.003,2020-12-26,20
59.0,37.0,0.018,0.024,0.5,0.003,2020-12-26,21
55.0,39.0,0.017,0.024,0.5,0.003,2020-12-26,22
55.0,34.0,0.017,0.023,0.5,0.003,2020-12-26,23
58.0,31.0,0.01,0.028,0.4,0.002,2020-12-27,0
61.0,34.0,0.011,0.024,0.4,0.002,2020-12-27,1
64.0,28.0,0.015,0.019,0.4,0.002,2020-12-27,2
47.0,24.0,0.013,0.019,0.4,0.002,2020-12-27,3
44.0,27.0,0.013,0.018,0.5,0.002,2020-12-27,4
47.0,28.0,0.011,0.022,0.5,0.003,2020-12-27,5
43.0,33.0,0.015,0.019,0.4,0.002,2020-12-27,6
45.0,30.0,0.013,0.021,0.5,0.003,2020-12-27,7
49.0,35.0,0.011,0.023,0.5,0.003,2020-12-27,8
43.0,36.0,0.006,0.031,0.6,0.003,2020-12-27,9
56.0,38.0,0.019,0.02,0.6,0.005,2020-12-27,10
60.0,45.0,0.024,0.016,0.7,0.005,2020-12-27,11
65.0,41.0,0.024,0.021,0.8,0.008,2020-12-27,12
62.0,40.0,0.021,0.027,0.7,0.008,2020-12-27,13
74.0,49.0,0.023,0.025,0.7,0.006,2020-12-27,14
63.0,43.0,0.021,0.026,0.8,0.005,2020-12-27,15
65.0,49.0,0.028,0.019,0.7,0.004,2020-12-27,16
53.0,44.0,0.03,0.016,0.7,0.003,2020-12-27,17
52.0,39.0,0.033,0.014,0.5,0.002,2020-12-27,18
40.0,33.0,0.035,0.013,0.4,0.002,2020-12-27,19
29.0,23.0,0.038,0.01,0.4,0.002,2020-12-27,20
21.0,18.0,0.035,0.012,0.3,0.002,2020-12-27,21
24.0,21.0,0.031,0.012,0.3,0.001,2020-12-27,22
21.0,19.0,0.02,0.016,0.3,0.001,2020-12-27,23
29.0,25.0,0.017,0.015,0.3,0.001,2020-12-28,0
22.0,22.0,0.014,0.013,0.3,0.001,2020-12-28,1
19.0,15.0,0.014,0.011,0.3,0.001,2020-12-28,2
18.0,17.0,0.013,0.013,0.3,0.001,2020-12-28,3
15.0,,0.007,0.017,0.3,0.001,2020-12-28,4
12.0,,0.003,0.022,0.3,0.002,2020-12-28,5
20.0,18.0,0.001,0.026,0.3,0.002,2020-12-28,6
26.0,18.0,0.001,0.031,0.3,0.002,2020-12-28,7
23.0,15.0,0.001,0.032,0.6,0.003,2020-12-28,8
35.0,23.0,0.002,0.038,1.3,0.008,2020-12-28,9
44.0,36.0,0.002,0.041,2.0,0.011,2020-12-28,10
65.0,50.0,0.003,0.039,1.6,0.009,2020-12-28,11
70.0,55.0,0.004,0.044,1.8,0.013,2020-12-28,12
89.0,76.0,0.005,0.04,1.3,0.014,2020-12-28,13
80.0,60.0,0.01,0.039,1.5,0.024,2020-12-28,14
78.0,53.0,0.01,0.048,2.0,0.033,2020-12-28,15
103.0,70.0,0.014,0.05,1.9,0.026,2020-12-28,16
90.0,63.0,0.015,0.05,1.7,0.026,2020-12-28,17
78.0,61.0,0.004,0.063,1.8,0.018,2020-12-28,18
103.0,67.0,0.002,0.059,2.0,0.014,2020-12-28,19
94.0,61.0,0.002,0.054,1.9,0.01,2020-12-28,20
101.0,57.0,0.001,0.051,1.6,0.008,2020-12-28,21
100.0,53.0,0.002,0.051,1.5,0.008,2020-12-28,22
109.0,56.0,0.002,0.039,1.0,0.005,2020-12-28,23
59.0,44.0,0.001,0.033,0.8,0.003,2020-12-29,0
55.0,32.0,0.002,0.03,0.6,0.003,2020-12-29,1
47.0,26.0,0.005,0.021,0.5,0.002,2020-12-29,2
34.0,25.0,0.001,0.027,0.7,0.002,2020-12-29,3
41.0,29.0,0.001,0.023,0.6,0.002,2020-12-29,4
40.0,30.0,0.001,0.028,0.6,0.003,2020-12-29,5
38.0,29.0,0.001,0.027,0.6,0.003,2020-12-29,6
40.0,30.0,0.001,0.028,0.7,0.003,2020-12-29,7
48.0,31.0,0.001,0.039,0.7,0.005,2020-12-29,8
44.0,30.0,0.002,0.037,0.5,0.004,2020-12-29,9
40.0,29.0,0.003,0.038,0.7,0.005,2020-12-29,10
78.0,41.0,0.003,0.043,1.4,0.011,2020-12-29,11
87.0,53.0,0.004,0.041,1.7,0.015,2020-12-29,12
87.0,58.0,0.007,0.042,1.5,0.016,2020-12-29,13
72.0,52.0,0.006,0.05,1.3,0.023,2020-12-29,14
79.0,46.0,0.004,0.054,1.8,0.035,2020-12-29,15
100.0,59.0,0.004,0.054,1.1,0.013,2020-12-29,16
81.0,46.0,0.022,0.029,0.4,0.003,2020-12-29,17
39.0,22.0,0.036,0.025,0.5,0.003,2020-12-29,18
81.0,62.0,0.035,0.019,0.5,0.002,2020-12-29,19
78.0,69.0,0.021,0.024,0.6,0.002,2020-12-29,20
54.0,53.0,0.021,0.023,0.6,0.002,2020-12-29,21
39.0,35.0,0.023,0.019,0.6,0.002,2020-12-29,22
38.0,37.0,0.024,0.016,0.4,0.002,2020-12-29,23
31.0,29.0,0.027,0.012,0.3,0.001,2020-12-30,0
18.0,18.0,0.034,0.007,0.2,0.001,2020-12-30,1
17.0,12.0,0.033,0.006,0.2,0.001,2020-12-30,2
22.0,18.0,0.031,0.005,0.2,0.001,2020-12-30,3
21.0,18.0,0.033,0.004,0.2,0.001,2020-12-30,4
18.0,15.0,0.033,0.004,0.2,0.001,2020-12-30,5
20.0,14.0,0.032,0.005,0.2,0.001,2020-12-30,6
24.0,11.0,0.03,0.006,0.2,0.001,2020-12-30,7
21.0,12.0,0.027,0.009,0.2,0.001,2020-12-30,8
25.0,16.0,0.024,0.013,0.2,0.002,2020-12-30,9
40.0,13.0,0.026,0.011,0.2,0.002,2020-12-30,10
33.0,16.0,0.026,0.011,0.2,0.002,2020-12-30,11
22.0,15.0,0.027,0.011,0.2,0.002,2020-12-30,12
,,,,,,2020-12-30,13
,,,,,,2020-12-30,14
,,,,,,2020-12-30,15
,,,,,,2020-12-30,16
,,,,,,2020-12-30,17
26.0,10.0,0.025,0.014,0.2,0.002,2020-12-30,18
26.0,16.0,0.028,0.008,0.2,0.002,2020-12-30,19
24.0,14.0,0.026,0.01,0.2,0.002,2020-12-30,20
22.0,14.0,0.026,0.01,0.2,0.001,2020-12-30,21
19.0,13.0,0.029,0.007,0.2,0.002,2020-12-30,22
15.0,12.0,0.029,0.006,0.2,0.001,2020-12-30,23
15.0,11.0,0.03,0.006,0.2,0.001,2020-12-31,0
13.0,11.0,0.032,0.004,0.2,0.002,2020-12-31,1
17.0,11.0,0.033,0.003,0.2,0.002,2020-12-31,2
17.0,16.0,0.034,0.003,0.2,0.001,2020-12-31,3
11.0,,0.033,0.003,0.2,0.001,2020-12-31,4
18.0,12.0,0.033,0.004,0.2,0.002,2020-12-31,5
17.0,15.0,0.033,0.004,0.2,0.002,2020-12-31,6
15.0,15.0,0.029,0.007,0.2,0.002,2020-12-31,7
21.0,16.0,0.021,0.015,0.2,0.002,2020-12-31,8
24.0,14.0,0.019,0.02,0.4,0.002,2020-12-31,9
32.0,18.0,0.023,0.016,0.4,0.002,2020-12-31,10
35.0,20.0,0.027,0.011,0.2,0.002,2020-12-31,11
27.0,13.0,0.029,0.01,0.2,0.002,2020-12-31,12
22.0,16.0,0.034,0.006,0.2,0.002,2020-12-31,13
22.0,13.0,0.03,0.012,0.2,0.002,2020-12-31,14
25.0,17.0,0.03,0.012,0.2,0.002,2020-12-31,15
22.0,16.0,0.031,0.012,0.2,0.002,2020-12-31,16
15.0,,0.026,0.015,0.3,0.001,2020-12-31,17
19.0,15.0,0.026,0.014,0.3,0.001,2020-12-31,18
18.0,17.0,0.03,0.009,0.2,0.001,2020-12-31,19
22.0,16.0,0.028,0.012,0.2,0.001,2020-12-31,20
18.0,15.0,0.029,0.01,0.2,0.001,2020-12-31,21
20.0,13.0,0.025,0.015,0.5,0.001,2020-12-31,22
24.0,18.0,0.029,0.007,0.2,0.001,2020-12-31,23
17.0,14.0,0.03,0.006,0.3,0.001,2021-01-01,0
21.0,16.0,0.03,0.005,0.2,0.001,2021-01-01,1
20.0,15.0,0.034,0.004,0.2,0.001,2021-01-01,2
19.0,17.0,0.032,0.005,0.2,0.001,2021-01-01,3
18.0,15.0,0.032,0.005,0.2,0.002,2021-01-01,4
18.0,13.0,0.033,0.005,0.2,0.002,2021-01-01,5
22.0,19.0,0.033,0.005,0.2,0.002,2021-01-01,6
20.0,17.0,0.03,0.007,0.3,0.002,2021-01-01,7
17.0,,0.026,0.011,0.3,0.001,2021-01-01,8
23.0,20.0,0.026,0.011,0.4,0.002,2021-01-01,9
26.0,19.0,0.031,0.009,0.4,0.002,2021-01-01,10
24.0,14.0,0.035,0.006,0.2,0.002,2021-01-01,11
25.0,14.0,0.035,0.006,0.2,0.002,2021-01-01,12
25.0,13.0,0.037,0.004,0.2,0.002,2021-01-01,13
20.0,13.0,0.037,0.007,0.2,0.002,2021-01-01,14
27.0,12.0,0.038,0.005,0.2,0.002,2021-01-01,15
24.0,16.0,0.039,0.005,0.2,0.002,2021-01-01,16
27.0,16.0,0.037,0.007,0.2,0.002,2021-01-01,17
30.0,14.0,0.036,0.008,0.2,0.002,2021-01-01,18
32.0,23.0,0.029,0.014,0.3,0.002,2021-01-01,19
46.0,35.0,0.027,0.015,0.4,0.002,2021-01-01,20
66.0,57.0,0.025,0.014,0.4,0.002,2021-01-01,21
56.0,44.0,0.023,0.013,0.3,0.002,2021-01-01,22
36.0,31.0,0.023,0.013,0.3,0.002,2021-01-01,23
33.0,21.0,0.021,0.011,0.3,0.001,2021-01-02,0
29.0,20.0,0.018,0.012,0.3,0.001,2021-01-02,1
27.0,18.0,0.021,0.014,0.3,0.002,2021-01-02,2
33.0,25.0,0.027,0.011,0.3,0.002,2021-01-02,3
32.0,26.0,0.029,0.008,0.3,0.002,2021-01-02,4
30.0,22.0,0.027,0.008,0.3,0.002,2021-01-02,5
27.0,26.0,0.028,0.008,0.3,0.002,2021-01-02,6
28.0,22.0,0.021,0.014,0.3,0.002,2021-01-02,7
29.0,28.0,0.012,0.022,0.3,0.002,2021-01-02,8
35.0,31.0,0.014,0.024,0.3,0.002,2021-01-02,9
36.0,26.0,0.022,0.016,0.3,0.002,2021-01-02,10
38.0,28.0,0.027,0.013,0.3,0.002,2021-01-02,11
39.0,28.0,0.034,0.009,0.3,0.002,2021-01-02,12
33.0,27.0,0.039,0.006,0.3,0.002,2021-01-02,13
36.0,24.0,0.037,0.009,0.3,0.002,2021-01-02,14
40.0,30.0,0.039,0.009,0.4,0.002,2021-01-02,15
42.0,31.0,0.041,0.007,0.3,0.002,2021-01-02,16
39.0,23.0,0.041,0.005,0.3,0.002,2021-01-02,17
48.0,22.0,0.04,0.006,0.3,0.002,2021-01-02,18
46.0,19.0,0.04,0.006,0.3,0.002,2021-01-02,19
47.0,21.0,0.039,0.007,0.3,0.002,2021-01-02,20
53.0,17.0,0.037,0.007,0.3,0.002,2021-01-02,21
46.0,25.0,0.035,0.008,0.3,0.002,2021-01-02,22
47.0,24.0,0.034,0.008,0.3,0.002,2021-01-02,23
42.0,21.0,0.035,0.007,0.3,0.002,2021-01-03,0
45.0,21.0,0.036,0.006,0.2,0.002,2021-01-03,1
40.0,20.0,0.036,0.006,0.2,0.002,2021-01-03,2
40.0,17.0,0.037,0.005,0.2,0.002,2021-01-03,3
37.0,16.0,0.036,0.005,0.2,0.002,2021-01-03,4
43.0,15.0,0.034,0.008,0.2,0.002,2021-01-03,5
37.0,18.0,0.036,0.005,0.2,0.002,2021-01-03,6
45.0,17.0,0.035,0.006,0.2,0.002,2021-01-03,7
46.0,20.0,0.032,0.008,0.2,0.002,2021-01-03,8
38.0,22.0,0.026,0.013,0.3,0.002,2021-01-03,9
38.0,21.0,0.026,0.014,0.5,0.006,2021-01-03,10
50.0,19.0,0.026,0.017,0.5,0.007,2021-01-03,11
48.0,23.0,0.024,0.023,0.6,0.008,2021-01-03,12
56.0,29.0,0.029,0.017,0.4,0.004,2021-01-03,13
46.0,25.0,0.033,0.015,0.5,0.005,2021-01-03,14
47.0,24.0,0.042,0.006,0.3,0.002,2021-01-03,15
35.0,26.0,0.041,0.006,0.3,0.002,2021-01-03,16
43.0,25.0,0.04,0.008,0.3,0.002,2021-01-03,17
39.0,26.0,0.039,0.008,0.3,0.002,2021-01-03,18
49.0,32.0,0.038,0.008,0.3,0.002,2021-01-03,19
41.0,30.0,0.037,0.008,0.3,0.002,2021-01-03,20
46.0,28.0,0.034,0.009,0.3,0.002,2021-01-03,21
45.0,26.0,0.03,0.01,0.3,0.002,2021-01-03,22
39.0,27.0,0.026,0.011,0.4,0.002,2021-01-03,23
40.0,29.0,0.024,0.011,0.4,0.002,2021-01-04,0
44.0,30.0,0.023,0.013,0.3,0.002,2021-01-04,1
39.0,28.0,0.03,0.01,0.3,0.002,2021-01-04,2
39.0,22.0,0.027,0.011,0.3,0.002,2021-01-04,3
31.0,23.0,0.024,0.012,0.3,0.002,2021-01-04,4
31.0,22.0,0.022,0.012,0.3,0.002,2021-01-04,5
32.0,20.0,0.016,0.018,0.3,0.002,2021-01-04,6
38.0,21.0,0.007,0.03,0.3,0.002,2021-01-04,7
38.0,25.0,0.002,0.041,0.3,0.003,2021-01-04,8
52.0,28.0,0.003,0.056,0.5,0.005,2021-01-04,9
102.0,42.0,0.013,0.035,0.4,0.003,2021-01-04,10
42.0,42.0,0.023,0.022,0.6,0.011,2021-01-04,11
66.0,36.0,0.015,0.036,1.0,0.019,2021-01-04,12
78.0,42.0,0.023,0.049,3.2,0.037,2021-01-04,13
112.0,80.0,0.027,0.038,1.3,0.021,2021-01-04,14
67.0,44.0,0.033,0.025,0.8,0.011,2021-01-04,15
52.0,34.0,0.031,0.029,0.8,0.014,2021-01-04,16
,,,,,,2021-01-04,17
,,,,,,2021-01-04,18
,,,,,,2021-01-04,19
,,,,,,2021-01-04,20
104.0,59.0,0.003,0.047,0.9,0.006,2021-01-04,21
80.0,47.0,0.003,0.042,0.8,0.004,2021-01-04,22
72.0,39.0,0.003,0.039,0.8,0.004,2021-01-04,23
