날짜,시간대,차량진입횟수,체류시간,anchored_count,TotalTonnage,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스,기온(C),풍속(m/s),강수량(mm),습도(%)
2020-09-10,20:00:00,258.0,0 days 00:35:39.534883720,40.0,1307239.0,29.0,22.0,0.027,0.026,0.4,0.002,18.9,1.7,0.0,87.9
2020-09-10,21:00:00,88.0,0 days 00:27:13.636363636,40.0,1340784.0,37.0,24.0,0.034,0.025,0.5,0.002,18.4,0.9,0.0,88.2
2020-09-10,22:00:00,62.0,0 days 00:27:15.483870967,40.0,1340784.0,40.0,27.0,0.041,0.02,0.6,0.003,18.5,1.2,0.0,88.5
2020-09-10,23:00:00,8.0,0 days 00:22:30,39.0,1340717.0,41.0,31.0,0.035,0.016,0.6,0.002,18.6,1.3,0.0,88.5
2020-09-11,00:00:00,,,43.0,1419486.0,45.0,30.0,0.04,0.012,0.6,0.002,18.4,0.7,0.0,94.9
2020-09-11,01:00:00,,,43.0,1421834.0,36.0,31.0,0.04,0.008,0.6,0.002,18.4,0.7,0.0,94.3
2020-09-11,02:00:00,,,42.0,1412804.0,35.0,28.0,0.032,0.008,0.6,0.002,18.5,1.2,0.0,92.7
2020-09-11,03:00:00,,,43.0,1379927.0,38.0,24.0,0.027,0.01,0.6,0.002,19.2,0.8,0.0,81.8
2020-09-11,04:00:00,,,43.0,1355517.0,36.0,28.0,0.027,0.01,0.5,0.002,18.5,1.3,0.0,86.8
2020-09-11,05:00:00,,,44.0,1439844.0,35.0,25.0,0.027,0.015,0.5,0.003,18.4,0.5,0.0,88.9
2020-09-11,06:00:00,,,44.0,1439844.0,37.0,21.0,0.028,0.01,0.4,0.002,18.7,1.3,0.0,90.6
2020-09-11,07:00:00,30.0,0 days 00:44:00,45.0,1296949.0,30.0,19.0,0.03,0.013,0.5,0.002,19.8,1.9,0.0,83.9
2020-09-11,08:00:00,510.0,0 days 00:33:00,47.0,1399883.0,30.0,23.0,0.019,0.023,0.6,0.002,18.4,0.8,0.5,98.4
2020-09-11,09:00:00,730.0,0 days 00:38:38.630136986,51.0,1431646.0,36.0,21.0,0.008,0.037,0.5,0.002,19.3,0.9,0.5,95.8
2020-09-11,10:00:00,814.0,0 days 00:43:03.832923832,52.0,1455223.0,43.0,27.0,0.009,0.036,0.5,0.002,19.4,0.4,0.0,96.3
2020-09-11,11:00:00,766.0,0 days 01:02:01.723237597,51.0,1188007.0,46.0,29.0,0.024,0.028,0.5,0.002,20.2,0.3,0.5,93.5
2020-09-11,12:00:00,28.0,0 days 00:36:38.571428571,51.0,1212389.0,43.0,26.0,0.028,0.024,0.5,0.002,20.5,1.4,0.0,86.2
2020-09-11,13:00:00,1004.0,0 days 00:39:02.270916334,50.0,1000583.0,40.0,28.0,0.049,0.012,0.5,0.002,22.2,2.0,0.0,78.8
2020-09-11,14:00:00,944.0,0 days 00:38:04.322033898,51.0,1045478.0,34.0,29.0,0.042,0.02,0.5,0.002,21.6,1.9,0.0,80.1
2020-09-11,15:00:00,1084.0,0 days 00:48:45.387453874,50.0,1043289.0,41.0,26.0,0.036,0.023,0.4,0.002,21.0,1.9,0.0,80.6
2020-09-11,16:00:00,996.0,0 days 00:50:08.072289156,49.0,1040363.0,38.0,26.0,0.023,0.033,0.5,0.002,20.3,1.1,0.0,86.8
2020-09-11,17:00:00,604.0,0 days 00:49:40.927152317,50.0,1046577.0,42.0,26.0,0.025,0.027,0.5,0.002,20.9,1.0,0.0,83.4
2020-09-11,18:00:00,152.0,0 days 00:38:48.947368421,53.0,1082300.0,41.0,28.0,0.03,0.022,0.5,0.002,20.0,1.1,0.5,90.2
2020-09-11,19:00:00,460.0,0 days 00:37:23.739130434,52.0,1081301.0,44.0,30.0,0.032,0.021,0.5,0.002,19.7,2.5,0.5,89.4
2020-09-11,20:00:00,238.0,0 days 00:37:00,53.0,1090888.0,42.0,33.0,0.032,0.018,0.4,0.002,19.8,1.9,0.0,86.3
2020-09-11,21:00:00,124.0,0 days 00:32:24.193548387,53.0,1081277.0,36.0,25.0,0.036,0.015,0.4,0.001,19.5,2.1,0.5,87.7
2020-09-11,22:00:00,68.0,0 days 00:27:14.117647058,55.0,1184149.0,25.0,22.0,0.041,0.009,0.4,0.001,18.7,3.1,1.0,93.6
2020-09-11,23:00:00,12.0,0 days 00:16:50,57.0,1200302.0,25.0,19.0,0.043,0.006,0.4,0.001,18.6,4.5,1.5,88.7
2020-09-12,00:00:00,,,57.0,1176729.0,20.0,,0.044,0.005,0.4,0.001,18.6,1.6,0.0,88.8
2020-09-12,01:00:00,,,59.0,1240883.0,17.0,16.0,0.047,0.004,0.3,0.001,18.2,2.1,1.0,90.0
2020-09-12,02:00:00,,,59.0,1232830.0,13.0,13.0,0.048,0.003,0.3,0.001,17.5,1.4,1.0,97.1
2020-09-12,03:00:00,,,60.0,1236642.0,11.0,,0.051,0.003,0.3,0.001,18.0,2.9,0.0,89.7
2020-09-12,04:00:00,,,59.0,1223004.0,12.0,12.0,0.05,0.003,0.3,0.001,18.2,2.0,0.0,89.3
2020-09-12,05:00:00,,,61.0,1228775.0,9.0,9.0,0.048,0.004,0.3,0.001,18.1,2.2,0.0,90.4
2020-09-12,06:00:00,,,61.0,1228775.0,8.0,8.0,0.048,0.004,0.3,0.001,18.6,2.5,0.0,85.2
2020-09-12,07:00:00,40.0,0 days 00:51:09,60.0,1136669.0,9.0,6.0,0.046,0.005,0.3,0.001,18.6,3.2,0.0,84.4
2020-09-12,08:00:00,324.0,0 days 00:38:18.888888888,60.0,1146414.0,9.0,7.0,0.044,0.006,0.3,0.001,19.1,2.4,0.0,82.1
2020-09-12,09:00:00,516.0,0 days 00:39:11.162790697,61.0,1233908.0,8.0,8.0,0.043,0.008,0.3,0.001,21.3,2.6,0.0,73.5
2020-09-12,10:00:00,562.0,0 days 00:38:09.608540925,62.0,1193216.0,10.0,7.0,0.046,0.007,0.3,0.001,21.5,2.4,0.0,73.2
2020-09-12,11:00:00,462.0,0 days 01:04:12.727272727,63.0,1199016.0,13.0,10.0,0.047,0.007,0.3,0.001,22.7,1.7,0.0,67.4
2020-09-12,12:00:00,22.0,0 days 00:40:27.272727272,61.0,1195639.0,11.0,7.0,0.047,0.007,0.3,0.002,23.0,0.7,0.0,67.3
2020-09-12,13:00:00,594.0,0 days 00:28:43.434343434,61.0,1033856.0,7.0,4.0,0.05,0.004,0.3,0.002,22.2,1.0,0.0,77.3
2020-09-12,14:00:00,320.0,0 days 00:29:03,62.0,1111337.0,5.0,3.0,0.046,0.008,0.3,0.001,21.7,0.8,0.0,79.5
2020-09-12,15:00:00,278.0,0 days 00:35:15.539568345,64.0,1213757.0,9.0,6.0,0.044,0.01,0.3,0.001,21.0,1.5,0.0,77.5
2020-09-12,16:00:00,136.0,0 days 00:25:07.941176470,67.0,1318863.0,9.0,3.0,0.046,0.008,0.3,0.001,20.5,0.9,0.0,80.6
2020-09-12,17:00:00,66.0,0 days 00:18:20,64.0,1301883.0,10.0,3.0,0.049,0.006,0.3,0.001,20.5,1.8,0.0,76.1
2020-09-12,18:00:00,12.0,0 days 00:15:30,60.0,1127931.0,10.0,6.0,0.049,0.005,0.3,0.001,19.5,1.6,0.0,80.5
2020-09-12,19:00:00,44.0,0 days 00:22:27.272727272,57.0,1184015.0,9.0,4.0,0.05,0.004,0.3,0.001,19.2,2.7,0.0,82.0
2020-09-12,20:00:00,26.0,0 days 00:27:23.076923076,57.0,1184015.0,6.0,4.0,0.049,0.004,0.3,0.001,18.0,2.0,0.0,88.2
2020-09-12,21:00:00,16.0,0 days 00:21:45,57.0,1184015.0,8.0,5.0,0.05,0.004,0.3,0.001,18.5,3.1,0.0,81.9
2020-09-12,22:00:00,,,57.0,1093171.0,11.0,5.0,0.049,0.004,0.3,0.001,18.3,1.7,0.0,82.7
2020-09-12,23:00:00,,,53.0,1062499.0,11.0,8.0,0.048,0.003,0.2,0.001,18.4,3.0,0.0,81.0
2020-09-13,00:00:00,,,53.0,1062036.0,11.0,6.0,0.047,0.003,0.2,0.001,18.4,2.0,0.0,79.1
2020-09-13,01:00:00,,,54.0,1080307.0,10.0,7.0,0.046,0.003,0.2,0.001,18.7,1.6,0.0,76.8
2020-09-13,02:00:00,,,56.0,1099741.0,6.0,,0.045,0.003,0.2,0.001,17.4,0.4,0.0,90.8
2020-09-13,03:00:00,,,55.0,1088142.0,8.0,6.0,0.045,0.003,0.2,0.001,17.5,0.9,0.0,87.2
2020-09-13,04:00:00,,,56.0,1094138.0,6.0,,0.043,0.003,0.2,0.001,17.0,0.1,0.0,92.5
2020-09-13,05:00:00,,,59.0,1030952.0,13.0,7.0,0.043,0.003,0.2,0.001,16.7,0.0,0.0,93.3
2020-09-13,06:00:00,,,59.0,1037442.0,11.0,7.0,0.037,0.007,0.2,0.001,16.7,0.0,0.0,93.7
2020-09-13,07:00:00,2.0,0 days 00:49:00,61.0,1134970.0,8.0,6.0,0.032,0.006,0.3,0.001,16.9,0.0,0.0,92.6
2020-09-13,08:00:00,18.0,0 days 00:26:13.333333333,64.0,1224628.0,13.0,7.0,0.038,0.005,0.2,0.001,17.4,0.0,0.0,90.2
2020-09-13,09:00:00,8.0,0 days 00:47:30,63.0,1129423.0,15.0,5.0,0.038,0.005,0.2,0.001,17.3,1.0,0.0,92.6
2020-09-13,10:00:00,20.0,0 days 00:29:00,62.0,1111152.0,9.0,5.0,0.034,0.005,0.3,0.001,17.2,0.8,1.0,97.8
2020-09-13,11:00:00,10.0,0 days 00:12:12,58.0,958314.0,8.0,6.0,0.037,0.005,0.3,0.002,17.7,0.1,0.5,97.9
2020-09-13,12:00:00,2.0,0 days 00:12:00,58.0,973732.0,15.0,6.0,0.037,0.008,0.5,0.005,17.8,0.2,0.0,94.6
2020-09-13,13:00:00,24.0,0 days 00:26:55,57.0,971735.0,13.0,7.0,0.031,0.016,1.1,0.011,17.6,0.7,1.0,99.1
2020-09-13,14:00:00,2.0,0 days 00:13:00,57.0,971197.0,22.0,17.0,0.033,0.015,0.7,0.007,17.9,0.0,0.5,97.7
2020-09-13,15:00:00,44.0,0 days 00:18:13.636363636,57.0,978439.0,18.0,14.0,0.037,0.015,0.4,0.004,17.9,0.4,0.5,96.5
2020-09-13,16:00:00,14.0,0 days 00:25:25.714285714,57.0,974366.0,16.0,12.0,0.038,0.02,0.5,0.008,18.1,0.0,0.0,97.7
2020-09-13,17:00:00,,,54.0,870127.0,21.0,17.0,0.047,0.017,0.4,0.008,18.4,0.4,0.0,98.0
2020-09-13,18:00:00,,,56.0,888487.0,19.0,14.0,0.037,0.014,0.6,0.004,18.1,0.5,0.0,99.5
2020-09-13,19:00:00,4.0,0 days 00:19:30,55.0,878620.0,25.0,15.0,0.04,0.012,0.7,0.004,18.0,0.2,0.0,99.9
2020-09-13,20:00:00,,,55.0,878620.0,20.0,14.0,0.04,0.011,0.8,0.003,17.9,0.0,0.0,99.9
2020-09-13,21:00:00,,,56.0,986101.0,23.0,20.0,0.04,0.008,0.6,0.002,17.9,0.0,0.0,99.9
2020-09-13,22:00:00,,,55.0,920404.0,21.0,13.0,0.039,0.008,0.5,0.002,17.8,0.0,0.0,99.9
2020-09-13,23:00:00,,,54.0,900629.0,23.0,9.0,0.032,0.008,0.5,0.002,16.8,0.6,0.0,99.9
2020-09-14,00:00:00,,,52.0,890451.0,17.0,12.0,0.027,0.007,0.4,0.001,16.7,0.3,0.0,99.9
2020-09-14,01:00:00,,,49.0,845971.0,17.0,9.0,0.028,0.006,0.4,0.001,17.0,0.5,0.0,99.9
2020-09-14,02:00:00,,,49.0,845971.0,15.0,9.0,0.026,0.006,0.4,0.001,17.0,0.1,0.0,99.8
2020-09-14,03:00:00,,,50.0,886226.0,20.0,11.0,0.021,0.007,0.4,0.001,15.8,0.6,0.0,99.9
2020-09-14,04:00:00,,,51.0,889244.0,12.0,11.0,0.022,0.008,0.4,0.001,15.7,1.0,0.0,99.9
2020-09-14,05:00:00,,,50.0,868961.0,17.0,13.0,0.022,0.007,0.4,0.001,15.8,1.0,0.0,99.9
2020-09-14,06:00:00,,,49.0,864484.0,17.0,14.0,0.02,0.011,0.4,0.001,15.5,1.2,0.0,99.9
2020-09-14,07:00:00,6.0,0 days 00:22:00,48.0,947260.0,19.0,9.0,0.017,0.012,0.4,0.001,15.3,0.8,0.0,99.9
2020-09-14,08:00:00,510.0,0 days 00:31:07.058823529,51.0,1017520.0,17.0,9.0,0.009,0.02,0.4,0.002,17.2,0.9,0.0,96.3
2020-09-14,09:00:00,774.0,0 days 00:32:35.968992248,51.0,1017520.0,22.0,12.0,0.012,0.022,0.4,0.003,20.6,1.9,0.0,79.4
2020-09-14,10:00:00,946.0,0 days 00:36:13.192389006,55.0,1057680.0,23.0,13.0,0.023,0.017,0.4,0.003,21.7,1.3,0.0,75.4
2020-09-14,11:00:00,676.0,0 days 00:59:36.035502958,55.0,1151764.0,24.0,11.0,0.032,0.015,0.4,0.002,23.4,2.0,0.0,65.3
2020-09-14,12:00:00,60.0,0 days 00:38:38,54.0,1025265.0,21.0,9.0,0.046,0.008,0.4,0.001,23.7,2.5,0.0,69.2
2020-09-14,13:00:00,960.0,0 days 00:38:36.375000,54.0,1025280.0,17.0,9.0,0.052,0.011,0.4,0.002,23.2,2.0,0.0,70.4
2020-09-14,14:00:00,1024.0,0 days 00:40:52.851562500,52.0,1010644.0,17.0,10.0,0.048,0.011,0.3,0.002,23.0,1.4,0.0,65.8
2020-09-14,15:00:00,1104.0,0 days 00:45:34.565217391,52.0,1010771.0,17.0,9.0,0.04,0.014,0.3,0.001,23.8,1.9,0.0,59.2
2020-09-14,16:00:00,1084.0,0 days 00:42:02.767527675,51.0,1010628.0,15.0,10.0,0.041,0.014,0.3,0.002,23.3,1.7,0.0,63.1
2020-09-14,17:00:00,694.0,0 days 00:47:19.020172910,48.0,984563.0,17.0,10.0,0.038,0.018,0.3,0.002,22.0,1.7,0.0,69.2
2020-09-14,18:00:00,54.0,0 days 00:30:00,48.0,952430.0,21.0,11.0,0.035,0.022,0.3,0.002,19.0,1.1,0.0,88.6
2020-09-14,19:00:00,630.0,0 days 00:31:12.952380952,47.0,894142.0,22.0,13.0,0.043,0.012,0.3,0.002,17.9,0.8,0.0,92.7
2020-09-14,20:00:00,304.0,0 days 00:27:42.236842105,49.0,896633.0,24.0,11.0,0.035,0.017,0.3,0.002,17.2,1.1,0.0,94.1
2020-09-14,21:00:00,144.0,0 days 00:27:32.500000,48.0,896334.0,20.0,9.0,0.024,0.019,0.4,0.001,17.5,1.5,0.0,91.6
2020-09-14,22:00:00,66.0,0 days 00:20:52.727272727,52.0,937826.0,22.0,8.0,0.022,0.014,0.5,0.001,17.2,1.7,0.0,94.5
2020-09-14,23:00:00,6.0,0 days 00:12:00,51.0,928075.0,16.0,14.0,0.019,0.011,0.5,0.001,17.5,1.3,0.0,95.7
2020-09-15,00:00:00,,,50.0,909469.0,19.0,12.0,0.019,0.01,0.4,0.001,17.3,1.1,0.0,95.1
2020-09-15,01:00:00,,,48.0,902892.0,22.0,13.0,0.018,0.009,0.4,0.001,17.1,1.3,0.0,94.7
2020-09-15,02:00:00,,,47.0,898067.0,24.0,14.0,0.017,0.009,0.4,0.002,17.6,0.9,0.0,90.9
2020-09-15,03:00:00,,,47.0,1091345.0,21.0,12.0,0.013,0.009,0.4,0.001,17.5,1.5,0.0,90.4
2020-09-15,04:00:00,,,48.0,1093802.0,27.0,18.0,0.013,0.009,0.4,0.002,16.9,1.1,0.0,91.4
2020-09-15,05:00:00,,,48.0,1093802.0,22.0,15.0,0.011,0.01,0.4,0.002,17.4,1.5,0.0,88.5
2020-09-15,06:00:00,,,48.0,1093802.0,24.0,17.0,0.008,0.013,0.4,0.001,16.8,2.0,0.0,91.7
2020-09-15,07:00:00,16.0,0 days 00:38:37.500000,49.0,1097615.0,34.0,18.0,0.006,0.017,0.4,0.002,16.9,1.5,0.0,94.0
2020-09-15,08:00:00,578.0,0 days 00:43:51.487889273,52.0,1128510.0,30.0,21.0,0.007,0.019,0.4,0.002,17.9,0.5,0.0,91.5
2020-09-15,09:00:00,750.0,0 days 00:39:57.280000,52.0,1122692.0,32.0,23.0,0.016,0.024,0.4,0.002,21.2,0.7,0.0,75.7
2020-09-15,10:00:00,800.0,0 days 00:45:34.050000,53.0,1100380.0,31.0,16.0,0.036,0.017,0.4,0.003,22.1,1.8,0.0,69.6
2020-09-15,11:00:00,738.0,0 days 01:02:49.593495934,53.0,1100380.0,26.0,19.0,0.04,0.022,0.4,0.006,23.7,2.7,0.0,65.4
2020-09-15,12:00:00,38.0,0 days 00:38:31.578947368,55.0,1132272.0,36.0,28.0,0.045,0.023,0.4,0.006,24.4,2.5,0.0,64.3
2020-09-15,13:00:00,1122.0,0 days 00:42:53.689839572,53.0,1113844.0,38.0,21.0,0.051,0.024,0.4,0.004,24.7,2.0,0.0,57.7
2020-09-15,14:00:00,884.0,0 days 00:52:19.004524886,52.0,1094015.0,,,,,,,24.0,2.6,0.0,64.1
2020-09-15,15:00:00,936.0,0 days 00:48:38.076923076,53.0,1099218.0,,,,,,,22.6,1.6,0.0,72.6
2020-09-15,16:00:00,994.0,0 days 00:53:15.331991951,55.0,1307097.0,,,,,,,21.4,1.2,0.0,82.8
2020-09-15,17:00:00,712.0,0 days 01:07:54.438202247,53.0,1320108.0,27.0,19.0,0.064,0.022,0.3,0.003,21.2,1.3,0.0,82.1
2020-09-15,18:00:00,100.0,0 days 01:23:04.800000,52.0,1319986.0,32.0,27.0,0.076,0.015,0.3,0.002,20.2,0.3,0.0,86.8
2020-09-15,19:00:00,556.0,0 days 01:02:34.748201438,49.0,1261404.0,36.0,26.0,0.058,0.027,0.4,0.008,18.7,0.3,0.0,93.6
2020-09-15,20:00:00,304.0,0 days 00:47:26.842105263,48.0,1184527.0,38.0,32.0,0.048,0.031,0.3,0.007,18.2,0.6,0.0,94.7
2020-09-15,21:00:00,182.0,0 days 00:31:46.153846153,47.0,1184676.0,28.0,21.0,0.047,0.022,0.3,0.006,17.9,0.4,0.0,95.3
2020-09-15,22:00:00,84.0,0 days 00:18:08.571428571,44.0,1169981.0,32.0,22.0,0.043,0.02,0.3,0.004,17.6,0.5,0.0,94.7
2020-09-15,23:00:00,10.0,0 days 00:17:24,44.0,1197268.0,36.0,25.0,0.036,0.017,0.3,0.003,17.7,0.5,0.0,95.6
2020-09-16,00:00:00,,,43.0,1193455.0,30.0,21.0,0.041,0.01,0.3,0.002,17.7,0.4,0.0,95.9
2020-09-16,01:00:00,,,44.0,1193535.0,19.0,11.0,0.039,0.009,0.3,0.003,17.6,0.5,0.0,96.8
2020-09-16,02:00:00,,,43.0,1086531.0,25.0,18.0,0.04,0.007,0.3,0.003,17.5,0.6,0.0,96.7
2020-09-16,03:00:00,,,44.0,1011119.0,20.0,17.0,0.039,0.007,0.3,0.003,17.5,0.8,0.0,94.9
2020-09-16,04:00:00,,,43.0,789099.0,20.0,12.0,0.039,0.006,0.3,0.002,17.1,1.4,0.5,96.5
2020-09-16,05:00:00,,,45.0,794922.0,21.0,12.0,0.039,0.006,0.3,0.002,16.7,1.3,1.0,97.5
2020-09-16,06:00:00,,,46.0,829512.0,21.0,13.0,0.038,0.006,0.3,0.002,17.1,0.8,0.5,98.1
2020-09-16,07:00:00,8.0,0 days 00:28:15,48.0,953813.0,15.0,13.0,0.034,0.01,0.3,0.002,17.4,0.9,0.0,98.7
2020-09-16,08:00:00,690.0,0 days 00:43:15.478260869,46.0,937454.0,16.0,10.0,0.027,0.017,0.3,0.002,18.6,0.9,0.0,94.4
2020-09-16,09:00:00,724.0,0 days 00:41:51.381215469,46.0,840757.0,20.0,12.0,0.029,0.015,0.3,0.002,18.9,0.4,0.0,93.7
2020-09-16,10:00:00,926.0,0 days 00:48:16.457883369,51.0,1051363.0,19.0,17.0,0.022,0.022,0.3,0.002,18.7,1.3,0.0,93.9
2020-09-16,11:00:00,640.0,0 days 01:08:42,50.0,1060789.0,24.0,13.0,0.021,0.023,0.5,0.003,19.4,1.6,0.0,92.0
2020-09-16,12:00:00,28.0,0 days 00:36:55.714285714,50.0,1041464.0,21.0,15.0,0.026,0.018,0.6,0.004,19.6,1.7,0.0,90.5
2020-09-16,13:00:00,1152.0,0 days 00:40:43.333333333,49.0,1028404.0,26.0,19.0,0.033,0.012,0.4,0.003,20.0,0.5,0.0,87.5
2020-09-16,14:00:00,938.0,0 days 00:48:22.132196162,51.0,1065630.0,25.0,20.0,0.016,0.029,0.4,0.003,20.0,1.1,0.0,92.3
2020-09-16,15:00:00,1108.0,0 days 00:52:36.823104693,52.0,1067088.0,32.0,16.0,0.013,0.03,0.7,0.005,19.6,0.7,0.0,99.0
2020-09-16,16:00:00,1136.0,0 days 00:55:46.690140845,49.0,1024487.0,50.0,28.0,0.016,0.029,0.6,0.004,20.0,1.2,0.0,98.5
2020-09-16,17:00:00,526.0,0 days 00:50:59.087452471,43.0,918026.0,40.0,24.0,0.02,0.027,0.5,0.004,19.9,1.0,0.0,98.2
2020-09-16,18:00:00,38.0,0 days 00:23:22.105263157,43.0,908612.0,37.0,22.0,0.021,0.027,0.3,0.003,19.8,0.4,0.0,98.5
2020-09-16,19:00:00,656.0,0 days 00:38:50.304878048,44.0,927544.0,31.0,17.0,0.026,0.021,0.4,0.003,19.5,0.2,0.0,99.6
2020-09-16,20:00:00,284.0,0 days 00:32:26.619718309,46.0,932071.0,31.0,17.0,0.021,0.024,0.4,0.003,19.5,1.3,0.0,97.8
2020-09-16,21:00:00,210.0,0 days 00:29:18.285714285,45.0,932748.0,32.0,22.0,0.017,0.022,0.4,0.002,19.1,0.8,0.0,99.2
2020-09-16,22:00:00,106.0,0 days 00:25:47.547169811,42.0,837668.0,35.0,22.0,0.013,0.018,0.4,0.002,18.4,0.4,0.0,99.6
2020-09-16,23:00:00,10.0,0 days 00:17:12,41.0,837300.0,33.0,21.0,0.01,0.015,0.4,0.002,19.3,0.9,0.0,99.8
2020-09-17,00:00:00,,,41.0,854599.0,34.0,24.0,0.004,0.022,0.5,0.002,19.6,0.7,0.0,99.1
2020-09-17,01:00:00,28.0,0 days 00:29:08.571428571,43.0,874840.0,38.0,28.0,0.007,0.014,0.5,0.002,19.3,0.8,0.0,97.7
2020-09-17,02:00:00,26.0,0 days 00:08:00,43.0,874623.0,39.0,21.0,0.008,0.014,0.5,0.002,19.3,0.9,0.0,94.0
2020-09-17,03:00:00,10.0,0 days 00:07:12,45.0,893181.0,35.0,23.0,0.012,0.012,0.6,0.002,19.5,1.1,0.5,92.5
2020-09-17,04:00:00,,,44.0,857228.0,31.0,18.0,0.016,0.009,0.6,0.001,19.4,0.7,0.0,90.8
2020-09-17,05:00:00,,,43.0,855658.0,26.0,17.0,0.018,0.008,0.5,0.001,19.5,1.2,0.0,89.8
2020-09-17,06:00:00,,,41.0,831422.0,21.0,14.0,0.015,0.01,0.5,0.001,19.4,2.0,0.0,84.3
2020-09-17,07:00:00,22.0,0 days 00:49:32.727272727,41.0,824046.0,17.0,17.0,0.008,0.015,0.4,0.001,17.8,0.7,0.0,92.1
2020-09-17,08:00:00,680.0,0 days 00:30:46.235294117,40.0,824880.0,27.0,17.0,0.004,0.019,0.4,0.002,17.6,0.4,0.0,94.0
2020-09-17,09:00:00,824.0,0 days 00:31:51.990291262,42.0,837050.0,22.0,17.0,0.003,0.024,0.4,0.002,18.5,0.8,0.0,95.7
2020-09-17,10:00:00,904.0,0 days 00:43:22.035398230,41.0,818876.0,25.0,15.0,0.003,0.026,0.4,0.002,18.8,0.4,0.5,97.1
2020-09-17,11:00:00,778.0,0 days 01:08:34.395886889,42.0,937240.0,33.0,21.0,0.008,0.027,0.4,0.003,20.8,0.5,0.0,80.8
2020-09-17,12:00:00,26.0,0 days 00:46:09.230769230,42.0,905709.0,27.0,19.0,0.015,0.022,0.5,0.003,20.0,1.5,0.0,90.6
2020-09-17,13:00:00,1116.0,0 days 00:44:19.247311827,45.0,1024597.0,21.0,17.0,0.028,0.022,0.4,0.004,19.9,1.0,0.0,91.8
2020-09-17,14:00:00,1074.0,0 days 00:53:54.972067039,48.0,1030825.0,19.0,,0.019,0.027,0.4,0.002,19.9,0.7,0.0,88.0
2020-09-17,15:00:00,1000.0,0 days 00:53:52.800000,47.0,1053312.0,20.0,16.0,0.023,0.027,0.3,0.002,19.4,0.9,0.5,95.7
2020-09-17,16:00:00,974.0,0 days 00:58:00.369609856,48.0,1076251.0,22.0,19.0,0.014,0.038,0.3,0.002,18.9,0.4,1.0,98.4
2020-09-17,17:00:00,594.0,0 days 00:55:50.707070707,48.0,970268.0,25.0,21.0,0.019,0.031,0.4,0.002,18.4,0.3,0.0,99.5
2020-09-17,18:00:00,58.0,0 days 00:38:02.068965517,48.0,947732.0,28.0,17.0,0.015,0.032,0.4,0.002,16.8,1.1,1.0,97.8
2020-09-17,19:00:00,688.0,0 days 00:49:12.034883720,46.0,925255.0,34.0,16.0,0.018,0.024,0.3,0.002,16.3,0.9,0.0,99.6
2020-09-17,20:00:00,252.0,0 days 00:43:06.666666666,45.0,925077.0,30.0,21.0,0.011,0.025,0.4,0.002,15.7,1.1,0.5,97.5
2020-09-17,21:00:00,134.0,0 days 00:37:17.014925373,46.0,925400.0,26.0,14.0,0.019,0.015,0.3,0.001,15.7,1.3,0.5,97.9
2020-09-17,22:00:00,68.0,0 days 00:25:07.058823529,46.0,998540.0,24.0,19.0,0.021,0.012,0.3,0.001,15.7,0.8,0.5,96.1
2020-09-17,23:00:00,18.0,0 days 00:23:40,44.0,1032262.0,23.0,18.0,0.03,0.009,0.3,0.001,16.4,0.9,0.0,97.1
2020-09-18,00:00:00,,,42.0,990284.0,25.0,19.0,0.031,0.007,0.3,0.001,16.1,0.6,0.5,99.5
2020-09-18,01:00:00,,,43.0,1201174.0,24.0,19.0,0.031,0.006,0.3,0.001,15.5,1.0,0.0,94.5
2020-09-18,02:00:00,,,45.0,1102667.0,22.0,20.0,0.032,0.005,0.3,0.001,16.4,1.4,0.0,92.6
2020-09-18,03:00:00,,,45.0,1102667.0,22.0,17.0,0.033,0.005,0.3,0.001,15.9,3.2,0.5,89.9
2020-09-18,04:00:00,,,45.0,1096563.0,31.0,24.0,0.035,0.006,0.3,0.001,14.1,2.0,0.5,79.5
2020-09-18,05:00:00,,,44.0,986010.0,28.0,21.0,0.036,0.006,0.3,0.001,14.0,1.0,0.0,87.0
2020-09-18,06:00:00,,,46.0,1006531.0,24.0,18.0,0.033,0.008,0.3,0.001,14.0,1.3,0.5,88.5
2020-09-18,07:00:00,14.0,0 days 01:03:00,45.0,852034.0,28.0,21.0,0.019,0.018,0.3,0.001,13.9,1.9,0.5,85.8
2020-09-18,08:00:00,590.0,0 days 00:50:40.067796610,48.0,981091.0,24.0,17.0,0.011,0.022,0.3,0.002,14.3,0.5,0.0,97.0
2020-09-18,09:00:00,734.0,0 days 00:40:51.825613079,48.0,982458.0,29.0,17.0,0.013,0.024,0.5,0.002,16.0,0.1,0.0,84.6
2020-09-18,10:00:00,698.0,0 days 00:49:16.160458452,53.0,1000765.0,26.0,20.0,0.022,0.02,0.3,0.002,16.4,0.6,0.0,87.8
2020-09-18,11:00:00,750.0,0 days 01:07:50.720000,54.0,1006040.0,28.0,20.0,0.02,0.021,0.4,0.002,16.6,1.1,0.0,86.4
2020-09-18,12:00:00,42.0,0 days 00:46:51.428571428,54.0,1006040.0,35.0,21.0,0.023,0.022,0.4,0.002,17.3,1.3,0.0,88.8
2020-09-18,13:00:00,1074.0,0 days 00:40:39.441340782,53.0,993371.0,27.0,17.0,0.041,0.01,0.2,0.002,18.9,1.7,0.0,76.0
